account_number,account_type,branch_code,branch_name,case_status,case_summary,closed_date,closing_balance,compensation_paid,complaint_type,customer_address,customer_email,customer_id,customer_name,customer_phone,dispute_amount,dispute_type,doc_id,doc_type,filed_date,priority,processed_date,request_date,request_status,request_type,resolution,rm_email,rm_id,rm_name,s3_path,sort_code,statement_date
66319314,ISA,BR005,Leeds,Withdrawn,"Currency Conversion Dispute dispute of £6,734.30. Status: Withdrawn. Resolution: Withdrawn by customer.",2025-01-19,,,,"893 Jones crest, East Diane, E3A 9GY",brownwendy@example.com,CUST00050,Adrian Davey,+44(0)808 1570942,6734.3,Currency Conversion Dispute,DSP00240,Dispute,2024-10-25,,,,,,Withdrawn by customer,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/disputes/2024/10/DSP00240.pdf,25-82-15,
14586850,Current,BR006,Bristol,Withdrawn,"Unauthorised Transaction dispute of £4,729.56. Status: Withdrawn. Resolution: Withdrawn by customer.",2025-05-19,,,,"89 Edwards creek, Daviestown, B2 2NA",robertsrosemary@example.net,CUST00032,Tracy Wilkinson-Davison,+44(0)1632 960235,4729.56,Unauthorised Transaction,DSP00241,Dispute,2025-02-23,,,,,,Withdrawn by customer,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/disputes/2025/02/DSP00241.pdf,43-32-84,
19655698,Current,BR005,Leeds,Referred to Ombudsman,"Merchant Dispute dispute of £3,973.78. Status: Referred to Ombudsman. Resolution: No further action.",2026-03-09,,,,"8 Johnson squares, Port Katherine, G88 1RX",mohamedberry@example.org,CUST00033,Lee Middleton,(0909) 879 0898,3973.78,Merchant Dispute,DSP00242,Dispute,2026-02-03,,,,,,No further action,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/disputes/2026/02/DSP00242.pdf,59-83-34,
48350305,Premier,BR008,Glasgow,Referred to Ombudsman,"Merchant Dispute dispute of £7,930.45. Status: Referred to Ombudsman. Resolution: Partial refund issued.",2025-05-01,,,,"172 Cameron meadow, Wayneview, S56 4EY",littlefrances@example.com,CUST00006,Simon Evans,+44(0)1144960022,7930.45,Merchant Dispute,DSP00243,Dispute,2025-04-22,,,,,,Partial refund issued,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/disputes/2025/04/DSP00243.pdf,44-18-37,
27849808,Business Current,BR006,Bristol,Withdrawn,"Card Not Present Fraud dispute of £3,817.32. Status: Withdrawn. Resolution: Partial refund issued.",2024-10-02,,,,"Flat 3, Chan viaduct, Royport, L35 1EQ",clairewilson@example.org,CUST00025,Bryan Brown,0808 1570256,3817.32,Card Not Present Fraud,DSP00244,Dispute,2024-08-05,,,,,,Partial refund issued,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/disputes/2024/08/DSP00244.pdf,94-23-27,
83777014,Savings,BR007,Cardiff,Withdrawn,"Merchant Dispute dispute of £3,157.42. Status: Withdrawn. Resolution: Partial refund issued.",2025-04-09,,,,"Flat 40w, Davies tunnel, Lake Edwardshire, SM29 6NX",melissa67@example.net,CUST00055,Trevor Mills,01314960541,3157.42,Merchant Dispute,DSP00245,Dispute,2025-02-08,,,,,,Partial refund issued,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/disputes/2025/02/DSP00245.pdf,61-98-41,
54353462,Business Current,BR010,Sheffield,Closed-Lost,"Wire Transfer Error dispute of £6,282.82. Status: Closed-Lost. Resolution: No further action.",2025-11-17,,,,"367 Watkins spring, West Scottberg, BH84 0YS",joanlittle@example.net,CUST00023,Terry Stephens-Turner,+44(0)306 9990092,6282.82,Wire Transfer Error,DSP00246,Dispute,2025-10-07,,,,,,No further action,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/disputes/2025/10/DSP00246.pdf,68-50-19,
67010651,Savings,BR006,Bristol,Closed-Won,"Duplicate Charge dispute of £7,923.59. Status: Closed-Won. Resolution: Withdrawn by customer.",2024-10-12,,,,"Studio 8, O'Neill common, Bradleytown, N89 1ER",kwilkinson@example.com,CUST00017,Callum Pritchard-Fletcher,(0191) 496 0585,7923.59,Duplicate Charge,DSP00247,Dispute,2024-08-09,,,,,,Withdrawn by customer,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/disputes/2024/08/DSP00247.pdf,34-34-78,
67010651,Savings,BR006,Bristol,Referred to Ombudsman,"Wire Transfer Error dispute of £1,165.11. Status: Referred to Ombudsman. Resolution: Resolved in bank favour.",2026-04-04,,,,"Studio 8, O'Neill common, Bradleytown, N89 1ER",kwilkinson@example.com,CUST00017,Callum Pritchard-Fletcher,(0191) 496 0585,1165.11,Wire Transfer Error,DSP00248,Dispute,2026-01-12,,,,,,Resolved in bank favour,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/disputes/2026/01/DSP00248.pdf,34-34-78,
94680443,Premier,BR003,Birmingham,Referred to Ombudsman,"Duplicate Charge dispute of £5,059.07. Status: Referred to Ombudsman. Resolution: No further action.",2025-01-10,,,,"Flat 18v, Harrison dam, Lake Terence, WC55 5TN",jwright@example.org,CUST00036,Jane Smith-Winter,01632 960 933,5059.07,Duplicate Charge,DSP00249,Dispute,2024-11-25,,,,,,No further action,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/disputes/2024/11/DSP00249.pdf,84-87-93,
46872343,Current,BR005,Leeds,Referred to Ombudsman,Wire Transfer Error dispute of £40.61. Status: Referred to Ombudsman. Resolution: Partial refund issued.,2025-01-12,,,,"Flat 36Y, Robinson isle, Smithtown, E14 6PL",lydiadunn@example.net,CUST00020,Gemma Clark-Parry,(0141) 4960819,40.61,Wire Transfer Error,DSP00250,Dispute,2024-11-06,,,,,,Partial refund issued,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/disputes/2024/11/DSP00250.pdf,84-79-17,
96705466,ISA,BR010,Sheffield,Withdrawn,"Account Closure Complaint complaint, priority High. Status: Withdrawn. Compensation: £85.18",2024-11-03,,85.18,Account Closure Complaint,"40 Lucy bridge, Lindseymouth, G84 0TL",tread@example.com,CUST00044,Gemma Wheeler,+44(0)2074960205,,,CMP00001,Complaint,2024-09-13,High,,,,,Partial refund issued,james.hargreaves@securebankplc.com,RM001,James Hargreaves,s3://banking-docs-poc-qahftr/complaints/2024/09/CMP00001.pdf,79-87-38,
46706562,Premier,BR008,Glasgow,Closed-Lost,"Fee Dispute complaint, priority Medium. Status: Closed-Lost. Compensation: £170.74",2024-10-07,,170.74,Fee Dispute,"02 Dorothy haven, Melanieland, E5 7RW",joanturner@example.net,CUST00045,Mrs Hayley Edwards,+44131 496 0418,,,CMP00002,Complaint,2024-09-16,Medium,,,,,Resolved in bank favour,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/complaints/2024/09/CMP00002.pdf,26-89-78,
48350305,Premier,BR008,Glasgow,Closed-Lost,"Online Banking Issue complaint, priority Critical. Status: Closed-Lost. No compensation paid.",2026-01-22,,0,Online Banking Issue,"172 Cameron meadow, Wayneview, S56 4EY",littlefrances@example.com,CUST00006,Simon Evans,+44(0)1144960022,,,CMP00003,Complaint,2025-12-04,Critical,,,,,Resolved in bank favour,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/complaints/2025/12/CMP00003.pdf,44-18-37,
87133150,ISA,BR006,Bristol,Withdrawn,"Branch Service Complaint complaint, priority High. Status: Withdrawn. No compensation paid.",2025-12-05,,0,Branch Service Complaint,"Flat 9, Linda ridges, North Bryan, M6D 0FR",dominic47@example.com,CUST00014,Jodie Pritchard-Baker,(020)74960896,,,CMP00004,Complaint,2025-11-10,High,,,,,Resolved in customer favour,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/complaints/2025/11/CMP00004.pdf,80-39-85,
77387214,ISA,BR006,Bristol,Withdrawn,"Online Banking Issue complaint, priority High. Status: Withdrawn. No compensation paid.",2025-06-29,,0,Online Banking Issue,"Flat 81G, Singh loaf, Colehaven, PL0V 2FR",ashleigh56@example.com,CUST00037,Edward Jackson,0117 496 0960,,,CMP00005,Complaint,2025-05-08,High,,,,,Resolved in bank favour,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/complaints/2025/05/CMP00005.pdf,94-91-89,
61939909,Current,BR002,Manchester Central,Withdrawn,"Account Closure Complaint complaint, priority Low. Status: Withdrawn. No compensation paid.",2024-06-23,,0,Account Closure Complaint,"13 Dean green, South Dennischester, IG4 0SA",justin74@example.org,CUST00022,Mrs Lucy Hyde,(0191)4960767,,,CMP00006,Complaint,2024-05-19,Low,,,,,Partial refund issued,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/complaints/2024/05/CMP00006.pdf,63-94-84,
60883561,Business Current,BR005,Leeds,Closed-Won,"Staff Conduct complaint, priority Medium. Status: Closed-Won. Compensation: £94.07",2024-12-08,,94.07,Staff Conduct,"03 Faulkner run, Lake Victorstad, HA9 2TL",hicksdawn@example.net,CUST00034,Brandon Middleton,(0131) 496 0052,,,CMP00007,Complaint,2024-11-05,Medium,,,,,Resolved in customer favour,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/complaints/2024/11/CMP00007.pdf,89-50-94,
46872343,Current,BR005,Leeds,Closed-Lost,"Mortgage Related complaint, priority Critical. Status: Closed-Lost. No compensation paid.",2024-07-21,,0,Mortgage Related,"Flat 36Y, Robinson isle, Smithtown, E14 6PL",lydiadunn@example.net,CUST00020,Gemma Clark-Parry,(0141) 4960819,,,CMP00008,Complaint,2024-06-15,Critical,,,,,Resolved in customer favour,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/complaints/2024/06/CMP00008.pdf,84-79-17,
29973763,Current,BR004,Edinburgh,Referred to Ombudsman,"Staff Conduct complaint, priority Medium. Status: Referred to Ombudsman. Compensation: £439.2",2024-11-15,,439.2,Staff Conduct,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,CMP00009,Complaint,2024-10-15,Medium,,,,,Resolved in bank favour,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/complaints/2024/10/CMP00009.pdf,22-94-65,
16697848,Current,BR007,Cardiff,Referred to Ombudsman,"Account Closure Complaint complaint, priority Critical. Status: Referred to Ombudsman. No compensation paid.",2025-09-05,,0,Account Closure Complaint,"Studio 67, Lee rue, McDonaldmouth, DT3X 5GB",brenda41@example.com,CUST00009,Dr Sharon Jones,(0909) 8790528,,,CMP00010,Complaint,2025-08-15,Critical,,,,,Escalated to Ombudsman,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/complaints/2025/08/CMP00010.pdf,97-24-97,
61939909,Current,BR002,Manchester Central,Closed-Won,"Loan Processing Delay complaint, priority Critical. Status: Closed-Won. No compensation paid.",2025-11-19,,0,Loan Processing Delay,"13 Dean green, South Dennischester, IG4 0SA",justin74@example.org,CUST00022,Mrs Lucy Hyde,(0191)4960767,,,CMP00011,Complaint,2025-10-13,Critical,,,,,Escalated to Ombudsman,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/complaints/2025/10/CMP00011.pdf,63-94-84,
22602563,Business Current,BR003,Birmingham,Closed-Lost,"Loan Processing Delay complaint, priority High. Status: Closed-Lost. Compensation: £36.46",2025-04-20,,36.46,Loan Processing Delay,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,CMP00012,Complaint,2025-03-10,High,,,,,Withdrawn by customer,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/complaints/2025/03/CMP00012.pdf,30-99-23,
40164005,Savings,BR009,Liverpool,Withdrawn,"Staff Conduct complaint, priority Medium. Status: Withdrawn. No compensation paid.",2025-11-20,,0,Staff Conduct,"080 Lewis route, Port Sara, G5G 7RZ",browneileen@example.net,CUST00027,Maria Forster,0909 879 0429,,,CMP00013,Complaint,2025-09-25,Medium,,,,,No further action,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/complaints/2025/09/CMP00013.pdf,91-43-30,
18244935,Savings,BR005,Leeds,Withdrawn,"Poor Customer Service complaint, priority High. Status: Withdrawn. No compensation paid.",2025-07-22,,0,Poor Customer Service,"Studio 91, Grace ports, New Brettbury, M3 7WT",nwood@example.org,CUST00026,Linda Mason-Thornton,(0115) 4960463,,,CMP00014,Complaint,2025-07-05,High,,,,,Escalated to Ombudsman,emily.watson@securebankplc.com,RM004,Emily Watson,s3://banking-docs-poc-qahftr/complaints/2025/07/CMP00014.pdf,97-91-43,
41343524,Current,BR009,Liverpool,Closed-Lost,"Online Banking Issue complaint, priority Low. Status: Closed-Lost. Compensation: £450.97",2025-08-20,,450.97,Online Banking Issue,"849 Hughes shore, Collinsland, UB6 1HT",matthewsfrances@example.org,CUST00058,Linda Hall,01632 960639,,,CMP00015,Complaint,2025-08-05,Low,,,,,Resolved in customer favour,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/complaints/2025/08/CMP00015.pdf,78-26-45,
99016272,Current,BR001,London City,Closed-Won,"Staff Conduct complaint, priority Critical. Status: Closed-Won. Compensation: £151.2",2025-01-20,,151.2,Staff Conduct,"Flat 46k, Campbell junction, Port Rosemarychester, DE87 6LD",kathleenjones@example.org,CUST00046,Nathan Sanderson,(0808)1570938,,,CMP00016,Complaint,2024-12-10,Critical,,,,,Resolved in customer favour,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/complaints/2024/12/CMP00016.pdf,43-58-51,
84271094,Premier,BR001,London City,Closed-Lost,"Mortgage Related complaint, priority Medium. Status: Closed-Lost. Compensation: £486.4",2024-12-20,,486.4,Mortgage Related,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,CMP00017,Complaint,2024-12-11,Medium,,,,,No further action,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/complaints/2024/12/CMP00017.pdf,71-66-53,
31351823,Savings,BR005,Leeds,Closed-Won,"Branch Service Complaint complaint, priority Critical. Status: Closed-Won. No compensation paid.",2024-09-16,,0,Branch Service Complaint,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,CMP00018,Complaint,2024-08-19,Critical,,,,,Partial refund issued,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/complaints/2024/08/CMP00018.pdf,71-45-85,
96001338,ISA,BR009,Liverpool,Closed-Lost,"Account Closure Complaint complaint, priority Medium. Status: Closed-Lost. No compensation paid.",2024-11-27,,0,Account Closure Complaint,"9 Bird courts, Lake Lesley, E9U 5AD",ellie28@example.net,CUST00001,Eileen Evans,+44(0)1632 960 112,,,CMP00019,Complaint,2024-10-21,Medium,,,,,Resolved in customer favour,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/complaints/2024/10/CMP00019.pdf,13-81-35,
57885685,Business Current,BR005,Leeds,Closed-Lost,"Product Mis-selling complaint, priority High. Status: Closed-Lost. Compensation: £138.02",2026-01-29,,138.02,Product Mis-selling,"Flat 84, Hughes green, Lake Matthew, W7D 3DG",uford@example.com,CUST00056,Marcus Walker,+44(0)29 2018730,,,CMP00020,Complaint,2026-01-14,High,,,,,Resolved in customer favour,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/complaints/2026/01/CMP00020.pdf,99-68-44,
31351823,Savings,BR005,Leeds,Referred to Ombudsman,"Product Mis-selling complaint, priority Low. Status: Referred to Ombudsman. Compensation: £404.56",2025-02-09,,404.56,Product Mis-selling,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,CMP00021,Complaint,2025-01-14,Low,,,,,Escalated to Ombudsman,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/complaints/2025/01/CMP00021.pdf,71-45-85,
57885685,Business Current,BR005,Leeds,Closed-Won,"Poor Customer Service complaint, priority Critical. Status: Closed-Won. Compensation: £210.12",2025-05-25,,210.12,Poor Customer Service,"Flat 84, Hughes green, Lake Matthew, W7D 3DG",uford@example.com,CUST00056,Marcus Walker,+44(0)29 2018730,,,CMP00022,Complaint,2025-04-03,Critical,,,,,Escalated to Ombudsman,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/complaints/2025/04/CMP00022.pdf,99-68-44,
43039117,Current,BR002,Manchester Central,Referred to Ombudsman,"Fee Dispute complaint, priority Low. Status: Referred to Ombudsman. Compensation: £70.57",2025-01-30,,70.57,Fee Dispute,"427 Brown gardens, West Bethan, AB5 0WZ",turnerjosephine@example.com,CUST00012,Dr Duncan Greenwood,(0909) 879 0062,,,CMP00023,Complaint,2025-01-09,Low,,,,,Escalated to Ombudsman,natalie.burke@securebankplc.com,RM012,Natalie Burke,s3://banking-docs-poc-qahftr/complaints/2025/01/CMP00023.pdf,78-26-26,
84271094,Premier,BR001,London City,Closed-Lost,"Online Banking Issue complaint, priority High. Status: Closed-Lost. No compensation paid.",2026-04-15,,0,Online Banking Issue,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,CMP00024,Complaint,2026-03-12,High,,,,,Withdrawn by customer,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/complaints/2026/03/CMP00024.pdf,71-66-53,
16697848,Current,BR007,Cardiff,Withdrawn,"Branch Service Complaint complaint, priority Medium. Status: Withdrawn. Compensation: £396.04",2024-11-07,,396.04,Branch Service Complaint,"Studio 67, Lee rue, McDonaldmouth, DT3X 5GB",brenda41@example.com,CUST00009,Dr Sharon Jones,(0909) 8790528,,,CMP00025,Complaint,2024-10-08,Medium,,,,,No further action,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/complaints/2024/10/CMP00025.pdf,97-24-97,
29973763,Current,BR004,Edinburgh,Closed-Won,"Account Closure Complaint complaint, priority Medium. Status: Closed-Won. No compensation paid.",2025-04-30,,0,Account Closure Complaint,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,CMP00026,Complaint,2025-04-23,Medium,,,,,Resolved in customer favour,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/complaints/2025/04/CMP00026.pdf,22-94-65,
61559407,ISA,BR002,Manchester Central,Withdrawn,"Staff Conduct complaint, priority Critical. Status: Withdrawn. Compensation: £354.55",2024-09-13,,354.55,Staff Conduct,"1 George falls, Seanhaven, BA2 6PH",dennis04@example.org,CUST00003,Mrs Lindsey Green,0292018265,,,CMP00027,Complaint,2024-07-31,Critical,,,,,Resolved in customer favour,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/complaints/2024/07/CMP00027.pdf,25-58-20,
31351823,Savings,BR005,Leeds,Closed-Won,"Poor Customer Service complaint, priority Critical. Status: Closed-Won. Compensation: £478.01",2025-12-14,,478.01,Poor Customer Service,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,CMP00028,Complaint,2025-10-31,Critical,,,,,Partial refund issued,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/complaints/2025/10/CMP00028.pdf,71-45-85,
60883561,Business Current,BR005,Leeds,Referred to Ombudsman,"Fee Dispute complaint, priority Low. Status: Referred to Ombudsman. No compensation paid.",2025-07-29,,0,Fee Dispute,"03 Faulkner run, Lake Victorstad, HA9 2TL",hicksdawn@example.net,CUST00034,Brandon Middleton,(0131) 496 0052,,,CMP00029,Complaint,2025-06-22,Low,,,,,Resolved in bank favour,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/complaints/2025/06/CMP00029.pdf,89-50-94,
48350305,Premier,BR008,Glasgow,Closed-Lost,"Branch Service Complaint complaint, priority High. Status: Closed-Lost. No compensation paid.",2025-06-22,,0,Branch Service Complaint,"172 Cameron meadow, Wayneview, S56 4EY",littlefrances@example.com,CUST00006,Simon Evans,+44(0)1144960022,,,CMP00030,Complaint,2025-06-17,High,,,,,Escalated to Ombudsman,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/complaints/2025/06/CMP00030.pdf,44-18-37,
73375433,Current,BR007,Cardiff,Closed-Won,"Product Mis-selling complaint, priority Critical. Status: Closed-Won. No compensation paid.",2024-12-07,,0,Product Mis-selling,"Studio 2, Leah loop, Johnsonport, G7T 2YS",brenda28@example.com,CUST00031,Kathryn Shah,+44(0)117 496 0843,,,CMP00031,Complaint,2024-11-29,Critical,,,,,Partial refund issued,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/complaints/2024/11/CMP00031.pdf,94-34-61,
